id,text,label
334,好莱坞流水线产品，屎尿屁和模式化都毫无新意。,0
335,虽然不知道原著怎么画的 但是总感觉主角变成奈奈了 而且那个  市川由衣 长得也太丑了 还超做作,0
336,本以为再差差不过上一部剧场版，看来是我太天真了……,0
337,朝鲜电影能看出点意思，阿尔巴尼亚的看不出来，除了技术还比较好之外,0
338,輸給慾望也要昇華成心靈頓悟嗎真是太虛偽了,0
339,单挑外星人的警察，难怪在世界末日前那么淡定。,0
340,我是冲着女主角来的。。说实话这电影，不好看，看完很后悔。,0
341,没办法，人家也要挣钱养家糊口，拍个烂片也是可以理解的。,0
342,跟续集一起看下来，音乐 镜头 才感觉经典。但是单独看这个老电影，也太费劲了。,0
343,剧情和第一部几乎完全雷同，无脑欢乐的低成本喜剧。,0
344,恶搞的挺没意思的~恶搞斯巴达克斯的那部就还挺好玩的啊..,0
345,小四对校园霸凌的理解就和对奢侈品的理解一样肤浅,0
346,整体没什么意思，只有少数几个冷笑话和游戏能让人短暂兴奋下。,0
347,我能说实话不？这片最牛逼的地方就是配音阵容实在太豪华了,0
348,主人公的絮絮叨叨似乎也就是文科文艺青年的水准,0
349,看到一半实在看不下去了，我要是余怕怕，我比万强老婆先提出离婚,0
350,把一对情侣看跑了之后，我与朋友们开了关于以后选电影责任分配制度大会。🤔🤔🤔,0
351,特么看这么多电影第一次看睡着！还特么是带7人团刷，200多块啊~就当金盆洗手费了成不啊成龙大哥！,0
352,看过彭丹的一期锵锵三人行访谈 真是对这种肤浅还装比的人无语 满口体制内的用语 跟成龙有一拼,0
353,抛下偶像包袱，故意扮丑搞笑还是脱离不了烂片，不过精神可嘉！,0
354,这犯罪片子手法也太那啥了吧，这女孩够狼心狗肺的。,0
355,"居然可以比第一部无聊到飞起,也是给跪了...",0
356,影片很一般，老腔“古风摇滚乐”很过瘾！女主漂亮，男主形象设计容易出戏……,0
357,廉价真善美 真一叔是欠黑社会钱被逼着接这种戏吗,0
358,竟然还有续作……完全没有想到！还是一样的难看！！,0
359,差 演员长相本来就不讨喜 也没什么演技 剧本也差 ,0
360,学农那会看的。。国产喜剧片优秀的毕竟凤毛麟角。,0
361,怎么看都像是个一边拍，一边编的东西， 娜奥米·沃茨这条线白白浪费，整部片是个半成品，看完让人吐血。,0
362,开篇斗舞还行，后面越来越无力……都不知道要看个啥,0
363,真不知痴迷印度片的人什么玩意，整个模仿好莱坞的伪片把,0
364,镜头晃得头晕，第一部因为镜头晃动而完全看不下去的电影。,0
365,难看到可怕，科幻儿童迷你剧都不应该拍成这种水准,0
366,不错的科幻电影...最后的搏斗还是相当逼真的。。剧情缩水.....,0
367,看完了才发觉导演不是蔡明亮 浪费我时间( -᷅_-᷄ ),0
368,狗咬狗黑吃黑的小成本电影，老实说偶没看明白跟军规一毛钱关系。拜翻译所赐，字幕也糟透了。,0
369,"今年看过最烂的电影之一.只可以说,没有最烂,只有更烂",0
370,小人物传记不是这么拍的。二十分钟就看不下去了。,0
371,低配版波拉特，我真的完全不懂法国人的笑点。,0
372,刻意，就显得不够了。悲伤电影，片名把结局都说清楚了，也就没什么好期待有多少悲情了,0
373,主旋律不难吧。 不是反感主旋律。而是真的作为电影本身价值观和可看性就不足啊。,0
374,欣赏不来，业余小偷变业余的高端人士再回去。,0
375,看的那叫一个雷啊。。。95年嘛。。。厄。。。劳模不囧。。。,0
376,好桑心...好桑心...好桑心......红内裤的梗是在天涯看屌丝文章学到的么？,0
377,刘璇的体操动作一上来，顿时有种被雷劈中的感觉。,0
378,明明下的是别的片结果下到了这货。。。什么玩意儿！,0
379,我小时候就看这个片子了，现在凤凰卫视怎么没有了呢,0
380,养眼的主演、优美的风景也抵不过粘稠的故事的杀伤力。看了二十分钟，弃。许秦豪近作真令人失望。,0
381,没劲，老派日式风格底层人民自卫反击战系列。,0
382,且逃且战，落井下石，比前两部女主上道儿，然而并没有什么卵用。,0
383,本片仅背景音乐可取，看后无限循环权利的游戏片头。,0
384,这电影不用看之前就可以打一星了。抄袭游戏现在还来抄袭剧场版。渣！,0
385,风景特效好、数帧画面颇美，转场比较粗糙。,0
386,20150326，真挺假的，导演也没拍出感觉…,0
387,很烂，结尾只分析女人的问题，貌似很封建啊,0
388,我发现我已经变成了什么样的小故事都能有触动我的点的烂俗博爱女屌丝。。,0
389,故事真的没有一点儿新的点。编剧可是邱刚健啊……剪辑也挺二的，废戏太多。,0
390,妈逼呀，有必要右边挂一排傻逼影志的豆列嘛！！！,0
391,  开始看了很久都不知道为啥 女主角会不相信人 ，竟然最后才知道 ，不咋样儿啊真觉得。。,0
392,剧情平庸，武打设计一般，赵文卓也没法演出多年前的那个黄飞鸿,0
393,没啥看点，把简单的故事搞的不知道怎么说，如果这只是一部单纯的儿童片也不怎么令人看好,0
394,剧组是穷得连灯光师都请不起了吗？好些段落伸手不见五指，这是让我们用意念强行脑补吗？,0
395,剧本很有创意，是《少林足球》式的《喜剧之王》，但拍的实在不好，投资再多点，方能成大事。,0
396,装逼的人正是因为逼都没有才要装 我讨厌的是他也喜欢库布里克并且自以为懂女人,0
397,这情节拍成连续剧棒子就神作了。特效还不错。,0
398,吃老本 炒冷饭 挠咯吱 硬煽情 喊口号真孤傲 假自嘲,0
399,边玩手游边看 时不时抬起头瞅下剧情都丝毫不会影响观影体验。。因为实在是太平庸了。。,0
400,多好的创意，粗制滥造给毁得一干二净，现在想翻拍都难了,0
401,还好我看过《同桌的你》然后就对这种类型不太抱期待了，果然，就比同桌的你好那么一丢丢。,0
402,女神从头到尾美哭，剧情极其扯淡。男主唧唧歪歪胡子拉碴，看到他们亲在一起简直痛心。,0
403,我给两星是因为女主角的鼻子好看。电影总结出来就是四个字，剧情俗套。巫刚是药转型了嘛,0
404,催人泪下总是容易的，可总觉得有什么东西被廉价的浪费了,0
405,以前看的某人的剪辑版。。。嗯不是特别好看的恐怖片。。。,0
406,哦，天哪，我看过这部片啊~张柏芝打扮的很精神但是吴镇宇超级猥琐,0
407,哎，中国的动画片也就这水平！擦！！我进电影院看过最垃圾的。,0
408,一部电影的最高境界大概就是主角在哭观众在笑了。可惜了这么多小鲜肉。,0
409,相存相依的故事很暖 但作为一部电影真的不及格,0
410,其实电影本身是可以看的 但是丑就没法看了,0
411,为了说故事而说故事，一点也不美好。剪不断理还乱，明明知道最终的结局为什么还要一意孤行。,0
412,英国独立电影的离经叛道调调，可是叛逆的又不够，只是背景设的讨巧了点，可是剧情却没有什么可以加分的地方,0
413,20120907.我见过的最差的恶搞片，讽刺不算讽刺，搞笑吧，又实在不搞笑,0
414,"冯绍峰你其实可以不北上,秦汉你其实你可以不南下.江南爱你们",0
415,朕的童年啊。散场时发现在看的不是小孩就是奶奶，剩余的年轻人就是80后了吧,0
416,豆瓣装逼们居然能给这么高的分，这要是国产的，能有2.0都是问题，太他妈雷人了,0
417,情节硬伤 想抄袭点儿经典桥段又很生硬  故意感太强  连场景布置都那么不自然,0
418,算是把泰国恐怖片中所有的烂元素全体现出来了,0
419,这是看过的贝纳尔多·贝托鲁奇最难看的一部，冗长沉闷。,0
420,什么玩意啊都是。我都不好意思说我看过这片。唉唉。虽然我大爱林志颖。。,0
421,所以说根据这个作者小说改编的电影都要找一脸蛋疼相的男女主角吗？,0
422,尼玛我竟然忍住看完了…这特效这剧情着人物这到底是什么破片。,0
423,很有意思的视角，但是很无力的视觉表达方式，很难让人集中注意力看完全片。,0
424,什么阵容啊这是，好几个配角演技都烂到爆，刘家辉演技也好差。台词也写得乱七八糟，祝你成功是什么鬼。,0
425,各方面都十分的做作乏味 剧情不知所谓 角色感情完全不能让人信服 感觉编剧都不知道自己想表达什么,0
426,反正就是，有钱有盐的男孩子，无论如何女孩子都爱，死心塌地的爱，无脑爱,0
427,呃，看来这个叫石井隆的导演拍的电影基本都是这一类型的了。,0
428,太做作，无喜感。狗在里面纯粹多余，白搭了一个噱头的名字。,0
429,"觉得好违和只有我么,,,,,花音真可爱 然后没了,,,,,",0
430,美女与野兽。。难看 单纯喜欢男主角的身材,0
431,事实证明好多练武的人其实并没有拍出好功夫电影的能力！,0
432,作为一个球迷，本应鼓励下足球题材的电影，但是这部真是不敢恭维！,0
433,我能吐槽么，能吐槽么，能！~吐~槽~么~！,0
434,现在想想我的高中和大学，怎么就没有电影里的这些热血和疯狂呢。,0
435,我也不知道看了点什么，印象中付辛博演娘炮演得还不错。,0
436,抄袭的片子还敢出续集，战斗名族胆子就是大,0
437,貌似当时没看完… 快进几倍速的 整个都是恶搞,0
438,片纸拍得很差，但是题材倒是挖掘得不错啊，天朝大地可以做文章的东西多了，不过有伟大的审查,0
439,文艺片都是这样，用很多矫情的镜头来讲故事。,0
440,说是女汉子，我却并没看出那个女汉子在哪儿，只是变相的一部青春偶像片罢了，可惜男主并不青春偶像,0
441,受不了，一盆狗血泼过来，煽情手段无节操。为了加藤小雪和堀北真希勉强两颗星把。,0
442,这部电影的意义何在？如果不是有黄宗泽……幸好是边玩游戏边看的，算了！2013.07.19,0
443,原来大鱼只是宣传片儿~看来大侠也受神马心理学的影响啊~,0
444,要想杀那个男的为什么要让他幸福那么久。。。。傻逼。。。。。,0
445,重口的地方挺重口，无聊的地方也挺无聊。至于搞笑部分，全程如摆拍笑僵的脸，真的无法从心底里笑出来,0
446,比那些粉丝电影还可怕，多一星支持题材吧。,0
447,制作华丽的花架子果然不行啊 剧情人设台词什么的都弱爆了,0
448,歌舞片真不是我的菜啊。。。除了新白娘子传奇,0
449,除了明星多 外加像库普力克致敬的那个梗之外 别的基本一无是处,0
450,不好看 剧情拖沓 但里面妹子还蛮漂亮的～,0
451,很无聊，很无趣，我同学审美就是和我不一样，一边看一边还说真爽。,0
452,看到微博上说的好片子但拍片少就去看看，然而并不好看，浪费时间😔😔😔😔,0
453,韩剧的节奏，好拖沓，还有，看不了小孩子这么深情,0
454,不算亮眼的探讨家庭关系的片子，在这方面导演还是多向山田洋次学学吧，怎样用合适的戏剧冲突来表达人物关系,0
455,虽然想表达一个还不错的主题，但是表现手法太烂了,0
456,想要问问66年生的小齐还有没有点追求，就拍出这样老套的剧情来糊弄人，难道灵魂还留在上世纪吗？,0
457,空有现实皮毛的一出廉价的又破洞百出的苦情戏。,0
458,勾魂性感美少女———邵音音，我信！林雪太豁的出去！！,0
459,前半段还行，后半进入正常叙事后就一泻千里，一切都不搭调。火锅火锅，热辣麻的气氛完全没有。,0
460,把“爱”和“占有”搞混了。。。画面很好看，但是情节太单薄了，拍摄狐狸一定很艰难,0
461,毫无新意，毫无闪光点，毫无催泪点…表演？表情扭曲一下、愤怒咆哮一下就叫做表演好？呵呵。,0
462,不懂我干嘛会去看，画面感很差，女猪脚很丑,0
463,天了噜，本质骑士克拉克·肯特为爱走钢索惹,0
464,老妈的平行心路历程，情怀至上，比起上部如走过场不够惊艳，梅姨仅是客串看头少很多。,0
465,不知所云，还台词极少，而且配音痕迹重得无以附加。。可以当作塞外风景宣传片儿来看。。,0
466,知道冯德伦为什么一夜白头了：可能这样才能显老才能配得上电影的老气横秋吧,0
467,看了1/3觉得不对头，赶紧上豆瓣，果然是部浪费时间的电影……,0
468,这种电影还能5.8分？？豆瓣怎么这么多傻逼呢？？？,0
469,梦想无法照进现实，游戏与现实不可能相接。,0
470,剧情很乱，强凑。女星也没有特点，鬼片不像鬼片，喜剧也有所欠缺。桥段也有点造作,0
471,〖20180704〗拍的啥？？想表达啥？,0
472,天啊终于看完了 不知道放些什么 太难看了 浪费了我甜茶,0
473,抵赖精神+精神胜利法，跟日本人较劲看来是获得好口碑的最佳手段,0
474,毫无契约精神 整部片子从郑秀文看到张孝全吃香肠开始跳崖式崩溃 我不是说前面好 嗯,0
475,场面是武侠片，故事是黑暗童话，都是2毛5,0
476,其实是烂片，多1星是为了给张含韵的这首歌,0
477,除了知道这是纪念猪哥亮的片子以外，真心没有找到任何笑点和值得看的点，这真的是文化差异咩,0
478,男女主角跟傻逼是的，完全没演技啊。最后一个镜头主角飞身开枪的镜头，完全是山寨抗日神剧嘛。,0
479,一出戏毁掉一个好演员不难，难的是一出戏能毁掉全部的好演员。,0
480,还是喜剧好，最后，是要告诉我们享受生活？,0
481,大家都来评，让它没上映之前就恶评如潮，为无辜的观众节约时间和金钱,0
482,剧情很烂，不过美指不错，推荐下，一般山寨一般雷~可以看下~,0
483,还有比这配音更恶心的嘛？还有比左小青演技更拙略的嘛？,0
484,题材被毁。跟全面回忆类似的题材。剧情脑残,0
485,这个逻辑我还是不太明白。男主让人想起《孽子》里给小玉买衣服的老周。移民是社会乱源？,0
486,看完的感觉吧，就是乱，文艺和细腻是有的，但如过眼云烟一般。,0
487,一小时55分钟的电影，铺垫了40分钟，看不下去了,0
488,能再无下限一点么？比起第一步居然少了激情戏，更是差评！,0
489,把我看睡着的片子。你要是去计较剧情，那你就输了。,0
490,作为一部电影它并不好看，但是李宗伟，一定值得人们尊敬。,0
491,冯德伦不好好做演员当什么导演你对得起你妈么？,0
492,不怎么喜欢陈乔恩，不过她确实变漂亮很多！,0
493,小成本，小故事，不真实的中国版小鬼当家也算不上，嗯，什么都算不上，因为本子确实不怎么好,0
494,尴尬元素大乱炖 鲍鲸鲸非常努力地证明了33天的成功一半是运气一半是演员 无比想念周冬雨…以及白百何,0
495,仅仅中间插入的画风有点意思，并没有太吸引人的地方。,0
496,看解说以为是很黄暴的电影，但既然是要在院线上映的，那也就没有看的必要了……,0
497,可以打0分吗？实在是难看到无以复加，连马里奥的演技都甩他们几条街了。,0
498,因为是烂片所以毫无感伤，这是最大的优点，一星给这个，另外一星给刘广宁,0
499,意大利语配音，字幕还对不上。看了个一头雾水。,0
500,原来在健忘村之前，王千源与舒淇已经暗生情愫了。,0
501,这···各种戏谑，各种吊诡，看完之后反而不知道这是部什么片子了- -,1
502,又是一个看过不知多少遍的哟 那个小朋友现在怎么样了哟,1
503,打斗非常精彩，但剧情单一，吴京与向佐的表演很劲爆！,1
504,味蕾无法证明真理的去向、真的看不懂、、但这就是上帝必须接受的现实,1
505,虽然只是对一家人的特殊描写，也算是对整个历史的回顾吧,1
506,我喜欢这样温情的外星人故事，异形怪兽什么都死去吧,1
507,太好的片子了！ 要是有高清的就更好了~这是一部值得珍藏一生的电影~,1
508,可能是吴千语最好的电影，但是剧情有点狗血~~估计也只能出现在上个世纪了。,1
509,極好的題材，可惜導演太投入表演疏忽了全局。,1
510,曾经我们恨的人，原谅他们。执手将来，我们都是胜利者。,1
511,愚蠢的人类认不得神的样子，只在自己需要时急迫地呼唤祂。,1
512,难得剧场版的水准不输多拉马版的，就算独立看还是能被深深感动一把。,1
513,理查德波顿一开始演，感觉这部戏就被剪成滑铁卢了！没有雷克斯哈里森演得稳。,1
514,运镜漂亮表演丰富。那时假以不利维护政府形象的借口国民政府强行停演了祥林嫂。如今。。,1
515,看腻了海豹啥的，看看高卢鸡的伞兵换换口味也蛮好的,1
516,人真是身不由己的，很多事在你无知觉时确实注定了,1
517,小日本区区一部剧场版就把泱泱大国的电影比下去了,1
518,比白头神探差不少，笑点不是那么的足，但是也够搞笑的了，真是无厘头的鼻祖。,1
519,经典啊！我初中看电视播了片段就记忆深刻了,1
520,不能保证每一天都完美，只能保证享受不完美的每一天。结局俗了。范爷演技真盖。。。,1
521,可怜之人必有可恨之处啊，年轻姑娘根本不懂时间的险恶，让万恶的金钱和欲望的社会教教你吧,1
522,寂寞哥和气质女似有还无却不得不说的故事……,1
523,又灰暗又喜感，反正看完给我的正能量挺多的,1
524,好的演员，可是没有好的剧情。生命掌握在自己的手里,1
525,初中中午吃饭的时候看过。。。别名：发育王==,1
526,应该是字幕出了问题，有些地方并没有看懂。找到好字幕再看一遍。,1
527,一个活在自己世界的人，应该是孤独存在的。一旦搅入尘世，掀起一场悲剧难以避免。,1
528,完结了好寂寞……再也看不到这对笨蛋情侣打情骂俏了…………………………,1
529,致我们终将逝去的青春和曾经拥有过得爱情。,1
530,节奏缓慢的电影，但是画面优美，角色表演细腻，别有情趣。,1
531,印度的主流商业电影，不如印式英语有味道，不过也可以一看。,1
532,脑子里一直有那条花裙子，干净的脸，深蓝色的海。,1
533,剧情一般，但很喜欢里面的几首歌，都很好听,1
534,完整的四十分钟的作品，构思独特，武打风格严密，超越新武侠，功夫时代的全面来临！,1
535,（三星半）有些地方实在还是不错，战争部分不太喜欢。,1
536,忘了名字，搜了半天，好不容易搜到了，真是不易，所以强烈推荐。,1
537,励志轻喜剧，讲述男人中年危机的奋斗故事，看起来轻松也很有感触。,1
538,终于明白为什么他们说美国人那虚伪的感情很讨厌了,1
539,摄影风格 眉头那道疤 写完给玛丽的信，推门进去，恰玛丽纵身跃下,1
540,看完之后唯一的想法的就是 给妈妈打一个电话,1
541,拍的并没有太煽情，但也并不深刻，引人深思。,1
542,虽然主旋律，但还是推荐！很感动！美景。美人。美歌！,1
543,总感觉影片拍的不够完整，无论是结局还是其中的细节,1
544,彼时的黛米·摩尔空灵得出神入化。看到阴阳两界的眷侣相拥，泪水渐湿眼眶。,1
545,嗯，很喜欢这样的亲情电影。为什么哥哥的妻子一直不去医院看婆婆呢？弟弟很可爱，一家很可爱的人哇。,1
546,女主真是尤物啊，结局被黑色幽默了一把，和整部片子的冷幽默基调一致，安娜卡列宁娜出场也是神来之笔哈哈,1
547,成功实现零歌舞的同时，又让人可以通过一部电影改变对一个国家电影产业的看法，甚至是一个国家的看法,1
548,改编了一些，但是小托比真的很可爱，所以四星吧。,1
549,怎么有点像名侦探柯南呢，每个可怕的凶杀案背后都有一个凄美的故事。。。,1
550,张智霖的情感好低沉又好深刻，华仔好矛盾，总之，那个年代，这种拍摄效果，一定是花了大价钱的啊！,1
551,很喜欢这种风格~但是还是有写内容每太看懂。。。要是能有个随时都可以查的历史百科辞典就好了~呜~,1
552,桃花片片，随水染尘埃。朝云暮雨，还向梦中来。,1
553,略微煽情，但不狗血，拍出了那个年龄的迷茫和叛逆。不错的校园电影，青春片。,1
554,几年前看的，看完之后挺久了才回神，第一次因为看了一部电影反思自己。是我心中电影的第一名～,1
555,比前几部都好看 甚至还有点电锯惊魂的意思,1
556,有爱的脱衣舞.有爱的哥哥.有爱的舅舅.除了爸爸.大家都有爱叻.,1
557,笑死了，他灵感迸发的时候是无敌的。黄梁一梦的结局在那时候也许不是大俗套吧。,1
558,哪里能找到这片啊？美妙的音乐，精彩的剪接，不知道现在再看还会有当年的感觉吗？,1
559,让巴斯光年承认自己其实只是一个玩具，和告诉小朋友圣诞老人根本不存在，哪个更惨？#弥补童年空白系列#,1
560,金凯瑞演神经病绝对出神入化~哈哈 可是我一点都没笑出来...,1
561,多的一星给教练~~~~英语不懂，橄榄球又看不懂，还能把这电影坚持看完不容易,1
562,刚到海边的屋子时，蓝毛在阳台望着海边站了很久。后来，画本上有了男主站在海边的图。被暖到了。,1
563,我觉得要比《日照重庆》更，怎么说呢，朴实一点吧。,1
564,有点魔幻风，男主很帅很舒服，比伯惊喜出现，赛琳娜有点胖了吧，剧情挺搞笑的,1
565,第一次看达内...发现我还是很喜欢这种风格朴素的片子的。几次心情来回起落真打动人。,1
566,这么少人看，太好看了，感觉霍克好孤独的一个小孩子,1
567,西班牙男生非常可爱。给所有不定心的孩子们一个警示：陌生人危险，珍惜身边人。,1
568,很有设计感，不同寻常的韩片，有南美实验之作的质感。,1
569,我觉得比第一部要恐怖诶，而且剧情和时空设定都要更加精密，酒井法子真漂亮！,1
570,如何去审视这个世界 这部影片值得一座小金人,1
571,全程惊悚无尿点，小李子的演技真的一直被低估,1
572,友谊也系阿狄对阿祖讲，我最有耐心的就系等你出来。,1
573,反正我是看得哈哈大笑很开心啊，觉得比现在好多喜剧片好看~~~,1
574,极其残酷的老阿。。。美丽的色彩和音乐之下 都是一个个心生绝望的故事,1
575,故事可能真的很俗，但是有舞蹈成分作为弥补。。。,1
576,对生活细节那么敏感的导演 是怎么想到找个越南妹来演中国人的呢 而且还那么土。。。,1
577,没想到这么新这个电影。觉得配角比主角好呢。主角不太像丘吉尔的感觉。,1
578,有点晦涩。宗教也好，哲学也罢，玛丽一生都在和符号打交道。,1
579,精彩的剪辑、光影、镜头、音乐，同时电影所表现的原始暴力，让人赞叹不已。,1
580,"有点想哭,不怎么为什么.可能和最近的心情有关",1
581,文艺是平淡生活的致幻剂，因为怂，遇到什么样的姑娘也没用,1
582,2009.3.22资料馆 星空，列车奔跑在白色原野上。默片一样的镜头，细无声。,1
583,好看好看 演得太好了 难怪是宝莱坞第一男演员,1
584,褒曼美到惨绝人寰，和秋日奏鸣曲里落差。。。,1
585,金城武的演技是很好的，我以往只关注了他的帅气。这其实也是不大公平的。,1
586,可爱纯良的春马，还是那么迷惘的小树，可爱的老头，那个特别的夏天因为你而改变,1
587,治愈系的……虽然故事有点儿。。。但是，马利最高！,1
588,总是要给它贴上青春的标签才会觉得没有遗憾。尼玛太文艺唠哎！,1
589,小时候还看过画呢。感觉小象的生活很惨，我都害怕了。但是他还是活了下来。,1
590,没看完，因为看过后面那版，主要是为了看小百合有多漂亮……,1
591,非常有爱的电影，不过最近很少见到有重播的了。,1
592,太多经典梗了，老电影节奏也很流畅，爱死梦露和白考尔！,1
593,两部《棋王》衔接的天衣无缝，罗大佑的《爱人同志》锦上添花。,1
594,这个电影挺好看的  不同年龄段的爱情故事  越往后越好看。黄昏恋那段我蛮喜欢的  影帝和天后的碰撞~,1
595,少数民族与普世两大元素结合地恰到好处。松太加在创作方向上，非常清醒，这点太重要了。,1
596,雷公的片子都是在探讨造物者和被造者的关系，最后的红海不比星际穿越弱,1
597,躲这个片子躲了好久，终于明正典刑的看了。。。,1
598,那首《沧海一声笑》真是太经典了，许冠杰完全破坏我心目中令狐冲形象,1
599,数度落泪。画面非常美，故事非常美。中国电影佳作。,1
600,个人挺喜欢这种类型的电影，觉得比超级英雄片好看,1
